"","seqnames","start","end","width","strand","score","pct_cons","normal","peak","feature","feature.ranges.start","feature.ranges.end","feature.ranges.width","feature.strand","distance","insideFeature","distanceToSite","symbol","genename"
"window_11403.2","chr1",28505000,28515000,10001,"*",190,75.3968253968254,4.32276517063715,"window_11403","6080",28507366,28507571,206,"+",0,"includeFeature",0,"SNORA73A","small nucleolar RNA, H/ACA box 73A"
"window_11403.3","chr1",28505000,28515000,10001,"*",190,75.3968253968254,4.32276517063715,"window_11403","26768",28508559,28508762,204,"+",0,"includeFeature",0,"SNORA73B","small nucleolar RNA, H/ACA box 73B"
"window_11404","chr1",28507500,28517500,10001,"*",189,75,4.31748811353631,"window_11404","1104",28505943,28539300,33358,"+",0,"inside",1556,"RCC1","regulator of chromosome condensation 1"
"window_11404.1","chr1",28507500,28517500,10001,"*",189,75,4.31748811353631,"window_11404","8420",28505980,28510892,4913,"+",0,"overlapEnd",1519,"SNHG3","small nucleolar RNA host gene 3"
"window_11404.2","chr1",28507500,28517500,10001,"*",189,75,4.31748811353631,"window_11404","6080",28507366,28507571,206,"+",0,"overlapEnd",133,"SNORA73A","small nucleolar RNA, H/ACA box 73A"
"window_11404.3","chr1",28507500,28517500,10001,"*",189,75,4.31748811353631,"window_11404","26768",28508559,28508762,204,"+",0,"includeFeature",0,"SNORA73B","small nucleolar RNA, H/ACA box 73B"
"window_11670","chr1",29172500,29182500,10001,"*",179,71.031746031746,4.26312690431742,"window_11670","6429",29147743,29181900,34158,"-",0,"overlapStart",0,"SRSF4","serine and arginine rich splicing factor 4"
"window_11671","chr1",29175000,29185000,10001,"*",177,70.2380952380952,4.2518908310505,"window_11671","6429",29147743,29181900,34158,"-",0,"overlapStart",0,"SRSF4","serine and arginine rich splicing factor 4"
"window_12774","chr1",31932500,31942500,10001,"*",194,76.984126984127,4.34359925754,"window_12774","8073",31906421,31944856,38436,"-",0,"inside",2355,"PTP4A2","protein tyrosine phosphatase 4A2"
"window_12775","chr1",31935000,31945000,10001,"*",195,77.3809523809524,4.34874065704042,"window_12775","8073",31906421,31944856,38436,"-",0,"overlapStart",0,"PTP4A2","protein tyrosine phosphatase 4A2"
"window_12776","chr1",31937500,31947500,10001,"*",180,71.4285714285714,4.26869794936688,"window_12776","8073",31906421,31944856,38436,"-",0,"overlapStart",0,"PTP4A2","protein tyrosine phosphatase 4A2"
"window_12932","chr1",32327500,32337500,10001,"*",178,70.6349206349206,4.25752464876875,"window_12932","65108",32333839,32336233,2395,"-",0,"includeFeature",0,"MARCKSL1","MARCKS like 1"
"window_12933","chr1",32330000,32340000,10001,"*",178,70.6349206349206,4.25752464876875,"window_12933","65108",32333839,32336233,2395,"-",0,"includeFeature",0,"MARCKSL1","MARCKS like 1"
"window_12934","chr1",32332500,32342500,10001,"*",178,70.6349206349206,4.25752464876875,"window_12934","65108",32333839,32336233,2395,"-",0,"includeFeature",0,"MARCKSL1","MARCKS like 1"
"window_12942","chr1",32352500,32362500,10001,"*",181,71.8253968253968,4.27423812974249,"window_12942","81629",32353454,32364312,10859,"+",0,"overlapStart",0,"TSSK3","testis specific serine kinase 3"
"window_12942.1","chr1",32352500,32362500,10001,"*",181,71.8253968253968,4.27423812974249,"window_12942","100128071",32361270,32364278,3009,"-",0,"overlapEnd",1777,"FAM229A","family with sequence similarity 229 member A"
"window_12943","chr1",32355000,32365000,10001,"*",183,72.6190476190476,4.28522725131809,"window_12943","81629",32353454,32364312,10859,"+",0,"overlapEnd",1545,"TSSK3","testis specific serine kinase 3"
"window_12943.1","chr1",32355000,32365000,10001,"*",183,72.6190476190476,4.28522725131809,"window_12943","100128071",32361270,32364278,3009,"-",0,"includeFeature",0,"FAM229A","family with sequence similarity 229 member A"
"window_13124","chr1",32807500,32817500,10001,"*",185,73.4126984126984,4.29609692355499,"window_13124","64766",32816767,32858875,42109,"+",0,"overlapStart",0,"S100PBP","S100P binding protein"
"window_13124.1","chr1",32807500,32817500,10001,"*",185,73.4126984126984,4.29609692355499,"window_13124","8565",32775237,32818153,42917,"-",0,"inside",652,"YARS1","tyrosyl-tRNA synthetase 1"
"window_13125","chr1",32810000,32820000,10001,"*",186,73.8095238095238,4.30148777218987,"window_13125","64766",32816767,32858875,42109,"+",0,"overlapStart",0,"S100PBP","S100P binding protein"
"window_13125.1","chr1",32810000,32820000,10001,"*",186,73.8095238095238,4.30148777218987,"window_13125","8565",32775237,32818153,42917,"-",0,"overlapStart",0,"YARS1","tyrosyl-tRNA synthetase 1"
"window_13126","chr1",32812500,32822500,10001,"*",186,73.8095238095238,4.30148777218987,"window_13126","64766",32816767,32858875,42109,"+",0,"overlapStart",0,"S100PBP","S100P binding protein"
"window_13126.1","chr1",32812500,32822500,10001,"*",186,73.8095238095238,4.30148777218987,"window_13126","8565",32775237,32818153,42917,"-",0,"overlapStart",0,"YARS1","tyrosyl-tRNA synthetase 1"
"window_13127","chr1",32815000,32825000,10001,"*",183,72.6190476190476,4.28522725131809,"window_13127","64766",32816767,32858875,42109,"+",0,"overlapStart",0,"S100PBP","S100P binding protein"
"window_13127.1","chr1",32815000,32825000,10001,"*",183,72.6190476190476,4.28522725131809,"window_13127","8565",32775237,32818153,42917,"-",0,"overlapStart",0,"YARS1","tyrosyl-tRNA synthetase 1"
"window_14075","chr1",35185000,35195000,10001,"*",183,72.6190476190476,4.28522725131809,"window_14075","6421",35176378,35193145,16768,"-",0,"overlapStart",0,"SFPQ","splicing factor proline and glutamine rich"
"window_14076","chr1",35187500,35197500,10001,"*",185,73.4126984126984,4.29609692355499,"window_14076","6421",35176378,35193145,16768,"-",0,"overlapStart",0,"SFPQ","splicing factor proline and glutamine rich"
"window_14077","chr1",35190000,35200000,10001,"*",188,74.6031746031746,4.31218306130662,"window_14077","6421",35176378,35193145,16768,"-",0,"overlapStart",0,"SFPQ","splicing factor proline and glutamine rich"
"window_14078","chr1",35192500,35202500,10001,"*",177,70.2380952380952,4.2518908310505,"window_14078","6421",35176378,35193145,16768,"-",0,"overlapStart",0,"SFPQ","splicing factor proline and glutamine rich"
"window_14222","chr1",35552500,35562500,10001,"*",180,71.4285714285714,4.26869794936688,"window_14222","23154",35557473,35567274,9802,"+",0,"overlapStart",0,"NCDN","neurochondrin"
"window_14222.1","chr1",35552500,35562500,10001,"*",180,71.4285714285714,4.26869794936688,"window_14222","79932",35433492,35557950,124459,"-",0,"overlapStart",0,"KIAA0319L","KIAA0319 like"
"window_14223","chr1",35555000,35565000,10001,"*",180,71.4285714285714,4.26869794936688,"window_14223","23154",35557473,35567274,9802,"+",0,"overlapStart",0,"NCDN","neurochondrin"
"window_14223.1","chr1",35555000,35565000,10001,"*",180,71.4285714285714,4.26869794936688,"window_14223","79932",35433492,35557950,124459,"-",0,"overlapStart",0,"KIAA0319L","KIAA0319 like"
"window_14224","chr1",35557500,35567500,10001,"*",180,71.4285714285714,4.26869794936688,"window_14224","23154",35557473,35567274,9802,"+",0,"overlapEnd",26,"NCDN","neurochondrin"
"window_14224.1","chr1",35557500,35567500,10001,"*",180,71.4285714285714,4.26869794936688,"window_14224","79932",35433492,35557950,124459,"-",0,"overlapStart",0,"KIAA0319L","KIAA0319 like"
"window_14583","chr1",36455000,36465000,10001,"*",187,74.2063492063492,4.30684971533125,"window_14583","64960",36455718,36464384,8667,"-",0,"includeFeature",0,"MRPS15","mitochondrial ribosomal protein S15"
"window_14584","chr1",36457500,36467500,10001,"*",188,74.6031746031746,4.31218306130662,"window_14584","64960",36455718,36464384,8667,"-",0,"overlapStart",0,"MRPS15","mitochondrial ribosomal protein S15"
"window_14585","chr1",36460000,36470000,10001,"*",188,74.6031746031746,4.31218306130662,"window_14585","64960",36455718,36464384,8667,"-",0,"overlapStart",0,"MRPS15","mitochondrial ribosomal protein S15"
"window_14586","chr1",36462500,36472500,10001,"*",188,74.6031746031746,4.31218306130662,"window_14586","64960",36455718,36464384,8667,"-",0,"overlapStart",0,"MRPS15","mitochondrial ribosomal protein S15"
"window_15194","chr1",37982500,37992500,10001,"*",177,70.2380952380952,4.2518908310505,"window_15194","10946",37956975,37990075,33101,"-",0,"overlapStart",0,"SF3A3","splicing factor 3a subunit 3"
"window_15195","chr1",37985000,37995000,10001,"*",177,70.2380952380952,4.2518908310505,"window_15195","10946",37956975,37990075,33101,"-",0,"overlapStart",0,"SF3A3","splicing factor 3a subunit 3"
"window_15196","chr1",37987500,37997500,10001,"*",179,71.031746031746,4.26312690431742,"window_15196","10946",37956975,37990075,33101,"-",0,"overlapStart",0,"SF3A3","splicing factor 3a subunit 3"
"window_15197","chr1",37990000,38000000,10001,"*",181,71.8253968253968,4.27423812974249,"window_15197","10946",37956975,37990075,33101,"-",0,"overlapStart",0,"SF3A3","splicing factor 3a subunit 3"
"window_16274","chr1",40682500,40692500,10001,"*",190,75.3968253968254,4.32276517063715,"window_16274","4802",40691648,40771603,79956,"+",0,"overlapStart",0,"NFYC","nuclear transcription factor Y subunit gamma"
"window_16274.1","chr1",40682500,40692500,10001,"*",190,75.3968253968254,4.32276517063715,"window_16274","100130557",40690380,40692066,1687,"-",0,"includeFeature",0,"NFYC-AS1","NFYC antisense RNA 1"
"window_16275","chr1",40685000,40695000,10001,"*",190,75.3968253968254,4.32276517063715,"window_16275","4802",40691648,40771603,79956,"+",0,"overlapStart",0,"NFYC","nuclear transcription factor Y subunit gamma"
"window_16275.1","chr1",40685000,40695000,10001,"*",190,75.3968253968254,4.32276517063715,"window_16275","100130557",40690380,40692066,1687,"-",0,"includeFeature",0,"NFYC-AS1","NFYC antisense RNA 1"
"window_16276","chr1",40687500,40697500,10001,"*",190,75.3968253968254,4.32276517063715,"window_16276","4802",40691648,40771603,79956,"+",0,"overlapStart",0,"NFYC","nuclear transcription factor Y subunit gamma"
"window_16276.1","chr1",40687500,40697500,10001,"*",190,75.3968253968254,4.32276517063715,"window_16276","100130557",40690380,40692066,1687,"-",0,"includeFeature",0,"NFYC-AS1","NFYC antisense RNA 1"
"window_16277","chr1",40690000,40700000,10001,"*",187,74.2063492063492,4.30684971533125,"window_16277","4802",40691648,40771603,79956,"+",0,"overlapStart",0,"NFYC","nuclear transcription factor Y subunit gamma"
"window_16277.1","chr1",40690000,40700000,10001,"*",187,74.2063492063492,4.30684971533125,"window_16277","100130557",40690380,40692066,1687,"-",0,"includeFeature",0,"NFYC-AS1","NFYC antisense RNA 1"
"window_17343","chr1",43355000,43365000,10001,"*",178,70.6349206349206,4.25752464876875,"window_17343","991",43358981,43363203,4223,"+",0,"includeFeature",0,"CDC20","cell division cycle 20"
"window_17343.1","chr1",43355000,43365000,10001,"*",178,70.6349206349206,4.25752464876875,"window_17343","102466723",43364648,43364715,68,"-",0,"includeFeature",0,"MIR6734","microRNA 6734"
"window_17344","chr1",43357500,43367500,10001,"*",185,73.4126984126984,4.29609692355499,"window_17344","991",43358981,43363203,4223,"+",0,"includeFeature",0,"CDC20","cell division cycle 20"
"window_17344.1","chr1",43357500,43367500,10001,"*",185,73.4126984126984,4.29609692355499,"window_17344","102466723",43364648,43364715,68,"-",0,"includeFeature",0,"MIR6734","microRNA 6734"
"window_17344.2","chr1",43357500,43367500,10001,"*",185,73.4126984126984,4.29609692355499,"window_17344","64834",43363398,43368074,4677,"-",0,"overlapEnd",573,"ELOVL1","ELOVL fatty acid elongase 1"
"window_17346","chr1",43362500,43372500,10001,"*",178,70.6349206349206,4.25752464876875,"window_17346","102466723",43364648,43364715,68,"-",0,"includeFeature",0,"MIR6734","microRNA 6734"
"window_17346.1","chr1",43362500,43372500,10001,"*",178,70.6349206349206,4.25752464876875,"window_17346","64834",43363398,43368074,4677,"-",0,"includeFeature",0,"ELOVL1","ELOVL fatty acid elongase 1"
"window_17353","chr1",43380000,43390000,10001,"*",179,71.031746031746,4.26312690431742,"window_17353","112950",43383917,43389808,5892,"-",0,"includeFeature",0,"MED8","mediator complex subunit 8"
"window_17353.1","chr1",43380000,43390000,10001,"*",179,71.031746031746,4.26312690431742,"window_17353","23334",43389882,43454247,64366,"+",0,"overlapStart",0,"SZT2","SZT2 subunit of KICSTOR complex"
"window_17379","chr1",43445000,43455000,10001,"*",191,75.7936507936508,4.3280145265233,"window_17379","102465440",43448539,43448611,73,"+",0,"includeFeature",0,"MIR6735","microRNA 6735"
"window_17379.1","chr1",43445000,43455000,10001,"*",191,75.7936507936508,4.3280145265233,"window_17379","100873952",43447776,43448644,869,"-",0,"includeFeature",0,"SZT2-AS1","SZT2 antisense RNA 1"
"window_17379.2","chr1",43445000,43455000,10001,"*",191,75.7936507936508,4.3280145265233,"window_17379","81888",43451003,43453989,2987,"-",0,"includeFeature",0,"HYI","hydroxypyruvate isomerase (putative)"
"window_17380","chr1",43447500,43457500,10001,"*",191,75.7936507936508,4.3280145265233,"window_17380","102465440",43448539,43448611,73,"+",0,"includeFeature",0,"MIR6735","microRNA 6735"
"window_17380.1","chr1",43447500,43457500,10001,"*",191,75.7936507936508,4.3280145265233,"window_17380","100873952",43447776,43448644,869,"-",0,"includeFeature",0,"SZT2-AS1","SZT2 antisense RNA 1"
"window_17380.2","chr1",43447500,43457500,10001,"*",191,75.7936507936508,4.3280145265233,"window_17380","81888",43451003,43453989,2987,"-",0,"includeFeature",0,"HYI","hydroxypyruvate isomerase (putative)"
"window_17381","chr1",43450000,43460000,10001,"*",191,75.7936507936508,4.3280145265233,"window_17381","100873952",43447776,43448644,869,"-",1355,"upstream",1355,"SZT2-AS1","SZT2 antisense RNA 1"
"window_17381.1","chr1",43450000,43460000,10001,"*",191,75.7936507936508,4.3280145265233,"window_17381","81888",43451003,43453989,2987,"-",0,"includeFeature",0,"HYI","hydroxypyruvate isomerase (putative)"
"window_17382","chr1",43452500,43462500,10001,"*",189,75,4.31748811353631,"window_17382","81888",43451003,43453989,2987,"-",0,"overlapStart",0,"HYI","hydroxypyruvate isomerase (putative)"
"window_17589","chr1",43970000,43980000,10001,"*",180,71.4285714285714,4.26869794936688,"window_17589","1802",43970000,43973369,3370,"+",0,"includeFeature",0,"DPH2","diphthamide biosynthesis 2"
"window_17589.1","chr1",43970000,43980000,10001,"*",180,71.4285714285714,4.26869794936688,"window_17589","533",43974487,43978295,3809,"+",0,"includeFeature",0,"ATP6V0B","ATPase H+ transporting V0 subunit b"
"window_17589.2","chr1",43970000,43980000,10001,"*",180,71.4285714285714,4.26869794936688,"window_17589","8704",43978943,43991170,12228,"+",0,"overlapStart",0,"B4GALT2","beta-1,4-galactosyltransferase 2"
"window_17590","chr1",43972500,43982500,10001,"*",182,72.2222222222222,4.27974778555346,"window_17590","1802",43970000,43973369,3370,"+",0,"overlapEnd",2499,"DPH2","diphthamide biosynthesis 2"
"window_17590.1","chr1",43972500,43982500,10001,"*",182,72.2222222222222,4.27974778555346,"window_17590","533",43974487,43978295,3809,"+",0,"includeFeature",0,"ATP6V0B","ATPase H+ transporting V0 subunit b"
"window_17590.2","chr1",43972500,43982500,10001,"*",182,72.2222222222222,4.27974778555346,"window_17590","8704",43978943,43991170,12228,"+",0,"overlapStart",0,"B4GALT2","beta-1,4-galactosyltransferase 2"
"window_17591","chr1",43975000,43985000,10001,"*",181,71.8253968253968,4.27423812974249,"window_17591","533",43974487,43978295,3809,"+",0,"overlapEnd",512,"ATP6V0B","ATPase H+ transporting V0 subunit b"
"window_17591.1","chr1",43975000,43985000,10001,"*",181,71.8253968253968,4.27423812974249,"window_17591","8704",43978943,43991170,12228,"+",0,"overlapStart",0,"B4GALT2","beta-1,4-galactosyltransferase 2"
"window_17592","chr1",43977500,43987500,10001,"*",179,71.031746031746,4.26312690431742,"window_17592","8704",43978943,43991170,12228,"+",0,"overlapStart",0,"B4GALT2","beta-1,4-galactosyltransferase 2"
"window_17593","chr1",43980000,43990000,10001,"*",179,71.031746031746,4.26312690431742,"window_17593","8704",43978943,43991170,12228,"+",0,"inside",1056,"B4GALT2","beta-1,4-galactosyltransferase 2"
"window_17593.1","chr1",43980000,43990000,10001,"*",179,71.031746031746,4.26312690431742,"window_17593","149473",43991359,43996528,5170,"+",1358,"upstream",1358,"CCDC24","coiled-coil domain containing 24"
"window_17594","chr1",43982500,43992500,10001,"*",182,72.2222222222222,4.27974778555346,"window_17594","149473",43991359,43996528,5170,"+",0,"overlapStart",0,"CCDC24","coiled-coil domain containing 24"
"window_17595","chr1",43985000,43995000,10001,"*",181,71.8253968253968,4.27423812974249,"window_17595","149473",43991359,43996528,5170,"+",0,"overlapStart",0,"CCDC24","coiled-coil domain containing 24"
"window_17918","chr1",44792500,44802500,10001,"*",181,71.8253968253968,4.27423812974249,"window_17918","1263",44800377,44805990,5614,"+",0,"overlapStart",0,"PLK3","polo like kinase 3"
"window_17919","chr1",44795000,44805000,10001,"*",181,71.8253968253968,4.27423812974249,"window_17919","1263",44800377,44805990,5614,"+",0,"overlapStart",0,"PLK3","polo like kinase 3"
"window_17920","chr1",44797500,44807500,10001,"*",183,72.6190476190476,4.28522725131809,"window_17920","1263",44800377,44805990,5614,"+",0,"includeFeature",0,"PLK3","polo like kinase 3"
"window_17920.1","chr1",44797500,44807500,10001,"*",183,72.6190476190476,4.28522725131809,"window_17920","149478",44808482,44815585,7104,"+",981,"upstream",981,"BTBD19","BTB domain containing 19"
"window_17921","chr1",44800000,44810000,10001,"*",180,71.4285714285714,4.26869794936688,"window_17921","1263",44800377,44805990,5614,"+",0,"includeFeature",0,"PLK3","polo like kinase 3"
"window_17921.1","chr1",44800000,44810000,10001,"*",180,71.4285714285714,4.26869794936688,"window_17921","149478",44808482,44815585,7104,"+",0,"overlapStart",0,"BTBD19","BTB domain containing 19"
"window_17923","chr1",44805000,44815000,10001,"*",185,73.4126984126984,4.29609692355499,"window_17923","149478",44808482,44815585,7104,"+",0,"overlapStart",0,"BTBD19","BTB domain containing 19"
"window_17924","chr1",44807500,44817500,10001,"*",182,72.2222222222222,4.27974778555346,"window_17924","149478",44808482,44815585,7104,"+",0,"includeFeature",0,"BTBD19","BTB domain containing 19"
"window_17925","chr1",44810000,44820000,10001,"*",189,75,4.31748811353631,"window_17925","149478",44808482,44815585,7104,"+",0,"overlapEnd",1517,"BTBD19","BTB domain containing 19"
"window_18133","chr1",45330000,45340000,10001,"*",183,72.6190476190476,4.28522725131809,"window_18133","114034",45340052,45343973,3922,"+",51,"upstream",51,"TOE1","target of EGR1, exonuclease"
"window_18134","chr1",45332500,45342500,10001,"*",186,73.8095238095238,4.30148777218987,"window_18134","114034",45340052,45343973,3922,"+",0,"overlapStart",0,"TOE1","target of EGR1, exonuclease"
"window_18135","chr1",45335000,45345000,10001,"*",188,74.6031746031746,4.31218306130662,"window_18135","114034",45340052,45343973,3922,"+",0,"includeFeature",0,"TOE1","target of EGR1, exonuclease"
